RxnID,Pathway,fasta_id,smiles,pred_log10[kcat(s^-1)],pred_log10[Km(mM)],pred_log10[kcat/Km(s^-1mM^-1)]
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,A0A2K3CTD8_wild,O=O,1.058802485,-2.072975636,2.015945673
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,A0A2K3DD32_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\CCCCCCCC,0.529602826,-1.778996825,1.504304886
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,A0A2K3DD32_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.526604772,-1.866696596,1.756616592
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,A0A2K3DD32_wild,O=O,0.69564867,-2.046997309,1.657543182
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,O48663_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\CCCCCCCC,0.29927808,-1.754134536,1.643234968
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,O48663_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.277324975,-1.794262886,1.820747375
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,O48663_wild,O=O,0.447934449,-2.184913874,1.77226758
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,Q2HZ21_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\CCCCCCCC,0.778126538,-2.016247749,1.81127584
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,Q2HZ21_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.770054519,-2.029510975,2.002682209
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,Q2HZ21_wild,O=O,0.768349051,-1.936388612,1.85402751
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,Q2HZ22_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\CCCCCCCC,0.610147119,-2.139489174,1.79550004
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,Q2HZ22_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.421995401,-2.162052155,1.883895159
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,Q2HZ22_wild,O=O,0.537731409,-1.965953469,1.65201354
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,Q2HZ23_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\CCCCCCCC,1.060440302,-2.068849087,1.876592636
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,Q2HZ23_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.996303439,-2.10280323,2.09087038
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,Q2HZ23_wild,O=O,0.975109458,-1.921997309,1.850872755
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,Q2HZ24_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\CCCCCCCC,1.502997756,-2.094003201,2.153827429
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,Q2HZ24_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,1.504481316,-2.182448387,2.456698418
arm_MGDGD7DS1819Z1617Z,Glycerolipid metabolism,Q2HZ24_wild,O=O,1.439333439,-2.030860424,2.160542011
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,A0A2K3CTD8_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,1.06670928,-2.264610291,2.082845211
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,A0A2K3CTD8_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,1.025633931,-2.26697588,2.278147936
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,A0A2K3CTD8_wild,O=O,1.058802485,-2.072975636,2.015945673
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,A0A2K3DD32_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,0.481755167,-1.874721169,1.504039049
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,A0A2K3DD32_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.526604772,-1.866696596,1.756616592
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,A0A2K3DD32_wild,O=O,0.69564867,-2.046997309,1.657543182
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,O48663_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,0.223833367,-1.846882582,1.64856112
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,O48663_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.277324975,-1.794262886,1.820747375
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,O48663_wild,O=O,0.447934449,-2.184913874,1.77226758
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,Q2HZ21_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,0.698663294,-2.151419163,1.814567208
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,Q2HZ21_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.770054519,-2.029510975,2.002682209
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,Q2HZ21_wild,O=O,0.768349051,-1.936388612,1.85402751
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,Q2HZ22_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,0.547846019,-2.246735573,1.81011045
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,Q2HZ22_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.421995401,-2.162052155,1.883895159
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,Q2HZ22_wild,O=O,0.537731409,-1.965953469,1.65201354
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,Q2HZ23_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,1.010784149,-2.165157557,1.884807348
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,Q2HZ23_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.996303439,-2.10280323,2.09087038
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,Q2HZ23_wild,O=O,0.975109458,-1.921997309,1.850872755
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,Q2HZ24_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,1.430919886,-2.215791702,2.170409679
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,Q2HZ24_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,1.504481316,-2.182448387,2.456698418
arm_MGDGD7DS1829Z12Z1617Z,Glycerolipid metabolism,Q2HZ24_wild,O=O,1.439333439,-2.030860424,2.160542011
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,A0A2K3CTD8_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,1.074312568,-2.21077013,2.055170536
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,A0A2K3CTD8_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,1.025633931,-2.26697588,2.278147936
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,A0A2K3CTD8_wild,O=O,1.058802485,-2.072975636,2.015945673
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,A8HMC4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,0.568781674,-1.716861129,1.911369324
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,A8HMC4_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.586945355,-1.820328355,2.157694101
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,A8HMC4_wild,O=O,0.709893405,-2.109255075,2.064291716
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ21_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,0.675033629,-2.074067593,1.791365862
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ21_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.770054519,-2.029510975,2.002682209
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ21_wild,O=O,0.768349051,-1.936388612,1.85402751
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ22_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,0.53195411,-2.190660477,1.795086861
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ22_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.421995401,-2.162052155,1.883895159
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ22_wild,O=O,0.537731409,-1.965953469,1.65201354
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ23_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,1.017046571,-2.107543707,1.85848999
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ23_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.996303439,-2.10280323,2.09087038
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ23_wild,O=O,0.975109458,-1.921997309,1.850872755
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ24_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,1.42566824,-2.169583082,2.163123608
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ24_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,1.504481316,-2.182448387,2.456698418
arm_MGDGW3DS1819Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ24_wild,O=O,1.439333439,-2.030860424,2.160542011
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,A0A2K3CTD8_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(COC1C(C(C(C(O1)CO)O)O)O)COC(=O)CCCCC/C=C\C/C=C\CCCCC,1.08947134,-2.094783306,2.054003477
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,A0A2K3CTD8_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,1.025633931,-2.26697588,2.278147936
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,A0A2K3CTD8_wild,O=O,1.058802485,-2.072975636,2.015945673
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,A8HMC4_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(COC1C(C(C(C(O1)CO)O)O)O)COC(=O)CCCCC/C=C\C/C=C\CCCCC,0.586248279,-1.607305169,1.833960772
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,A8HMC4_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.586945355,-1.820328355,2.157694101
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,A8HMC4_wild,O=O,0.709893405,-2.109255075,2.064291716
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ21_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(COC1C(C(C(C(O1)CO)O)O)O)COC(=O)CCCCC/C=C\C/C=C\CCCCC,0.671028256,-2.016265392,1.759961486
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ21_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.770054519,-2.029510975,2.002682209
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ21_wild,O=O,0.768349051,-1.936388612,1.85402751
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ22_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(COC1C(C(C(C(O1)CO)O)O)O)COC(=O)CCCCC/C=C\C/C=C\CCCCC,0.530098975,-2.043736935,1.749581575
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ22_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.421995401,-2.162052155,1.883895159
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ22_wild,O=O,0.537731409,-1.965953469,1.65201354
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ23_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(COC1C(C(C(C(O1)CO)O)O)O)COC(=O)CCCCC/C=C\C/C=C\CCCCC,1.062106371,-1.987785578,1.870861769
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ23_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.996303439,-2.10280323,2.09087038
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ23_wild,O=O,0.975109458,-1.921997309,1.850872755
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ24_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(COC1C(C(C(C(O1)CO)O)O)O)COC(=O)CCCCC/C=C\C/C=C\CCCCC,1.492512941,-2.060007095,2.164321661
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ24_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,1.504481316,-2.182448387,2.456698418
arm_MGDGW3DS1829Z12Z1637Z10Z13Z,Glycerolipid metabolism,Q2HZ24_wild,O=O,1.439333439,-2.030860424,2.160542011
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,A0A2K3CTD8_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,1.079314232,-2.157776833,2.071283817
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,A0A2K3CTD8_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,1.025633931,-2.26697588,2.278147936
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,A0A2K3CTD8_wild,O=O,1.058802485,-2.072975636,2.015945673
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,A8HMC4_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,0.563807249,-1.66416049,1.902568579
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,A8HMC4_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.586945355,-1.820328355,2.157694101
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,A8HMC4_wild,O=O,0.709893405,-2.109255075,2.064291716
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,Q2HZ21_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,0.644911647,-2.064142227,1.792419791
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,Q2HZ21_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.770054519,-2.029510975,2.002682209
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,Q2HZ21_wild,O=O,0.768349051,-1.936388612,1.85402751
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,Q2HZ22_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,0.523065388,-2.136010647,1.806438804
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,Q2HZ22_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.421995401,-2.162052155,1.883895159
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,Q2HZ22_wild,O=O,0.537731409,-1.965953469,1.65201354
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,Q2HZ23_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,1.005293131,-2.054932833,1.866495728
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,Q2HZ23_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,0.996303439,-2.10280323,2.09087038
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,Q2HZ23_wild,O=O,0.975109458,-1.921997309,1.850872755
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,Q2HZ24_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,1.408681989,-2.116976023,2.152120352
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,Q2HZ24_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,1.504481316,-2.182448387,2.456698418
arm_MGDGW3DS1829Z12Z1644Z7Z10Z13Z,Glycerolipid metabolism,Q2HZ24_wild,O=O,1.439333439,-2.030860424,2.160542011
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,A0A2K3CTD8_wild,CCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,1.06670928,-2.264610291,2.082845211
